stopId,code,stop_name,type,zone,ward,address,street,support_disability,status,lng,lat,search,routes
4755,QPN 057,Trường Cao đẳng Kinh tế Đối ngoại,Ô sơn,Quận Phú Nhuận,Phường 01,335,Phan Đình Phùng,Có,Đang khai thác,106.680567,10.798345,TCdKtDn 335 PDP,03
4756,QPN 058,Chợ Phú Nhuận,Ô sơn,Quận Phú Nhuận,Phường 01,175-177,Phan Đình Phùng,Có,Đang khai thác,106.682605,10.795194,CPN 175-177 PDP,03
4757,QPN 059,Cầu Kiệu,Ô sơn,Quận Phú Nhuận,Phường 01,55,Phan Đình Phùng,Có,Đang khai thác,106.685277,10.793081,CK 55 PDP,03
231,Q3 029,Trần Quang Khải,Trụ dừng,Quận 3,Phường 08,423 A,Hai Bà Trưng,,Đang khai thác,106.68795,10.790939,TQK 423A HBT,03
234,Q3 030,Chợ Tân Định,Trụ dừng,Quận 3,,295,Hai Bà Trưng,,Đang khai thác,106.690445,10.788972,CTD 295 HBT,"03, 31, 36"
233,Q3 031,Công viên Lê Văn Tám,Trụ dừng,Quận 3,Phường 06,243,Hai Bà Trưng,,Đang khai thác,106.692653,10.787174,CvLVT 243 HBT,"03, 18, 31"
235,Q3 032,Trần Cao Vân,Trụ dừng,Quận 3,,157,Hai Bà Trưng,,Đang khai thác,106.696625,10.784023,TCV 157 HBT,"03, 18"
236,Q1 065,Lê Duẩn,Nhà chờ,Quận 1,Phường Bến Nghé,Đối diện Lãnh sự quán Pháp,Hai Bà Trưng,,Đang khai thác,106.69902,10.78191,LD DdLsqP HBT,"03, 18"
237,Q1 066,Bệnh viện Nhi Đồng 2,Nhà chờ,Quận 1,,Kế 115,Hai Bà Trưng,,Đang khai thác,106.701744,10.779385,BvND2 K115 HBT,"03, 19, 45"
238,Q1 067,Nhà Hát Thành Phố,Trụ dừng,Quận 1,,101,Hai Bà Trưng,,Đang khai thác,106.70351,10.777873,NHTP 101 HBT,"03, 19, 45"
239,Q1 068,Công Trường Mê Linh,Trụ dừng,Quận 1,,Đối diện 2,Hai Bà Trưng,,Đang khai thác,106.705635,10.775976,CTML Dd2 HBT,"03, 19, 45"
7270,Q1 184,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Bến Thành,Hàm Nghi 6,Hàm Nghi,Có,Đang khai thác,106.699948,10.771096,TTctdHN HN6 HN,"03, 53, D4"
7273,Q1 187,Khách sạn New World,Nhà chờ,Quận 1,Phường Bến Thành,Số 76,Lê Lai,Có,Đang khai thác,106.695946,10.770964,KsNW S76 LL,"03, 04, 102, 109, 18, 19, 20, 34, 36, 39, 52, 53, 88, 93, D4"
7274,Q1 188,Nguyễn Thị Nghĩa,Trụ dừng,Quận 1,Phường Bến Thành,94-96,Lê Lai,Có,Đang khai thác,106.693495,10.769952,NTN 94-96 LL,"03, 04, 102, 109, 13, 140, 156D, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 88, 93, D4"
7275,Q1 189,Tôn Thất Tùng,Trụ dừng,Quận 1,Phường Bến Thành,202-204,Lê Lai,Có,Đang khai thác,106.690469,10.768761,TTT 202-204 LL,"03, 04, 102, 109, 13, 140, 156D, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 88, 93, D4"
4271,Q1 078,"Đền Thờ Ấn Giáo, Pasteur",Nhà chờ,Quận 1,,Đền Thờ Ấn Giáo,Pasteur,,Đang khai thác,106.70139,10.773595,DTAGP DTAG P,"04, 109, 152, 155, 18, 31, 36, 52, 93, DRCB, BD"
2724,Q1 079,Lê Thánh Tôn,Trụ dừng,Quận 1,,144,Pasteur,,Đang khai thác,106.700768,10.775088,LTT 144 P,"04, 109, 152, 155, 18, 31, 36, 52, 93, DRCB, BD"
4272,Q1 080,Lý Tự Trọng,Nhà chờ,Quận 1,Phường Bến Nghé,158D,Pasteur,,Đang khai thác,106.699657,10.777089,LTT 158D P,"04, 109, 152, 18, 31, 36, 52, 93, DRCB, BD"
4273,Q1 081,Lê Duẫn,Trụ dừng,Quận 1,,178,Pasteur,,Đang khai thác,106.698333,10.778308,LD 178 P,"04, 109, 152, 18, 31, 36, 52, 93"
4274,Q1 082,Nguyễn Thị Minh Khai,Nhà chờ,Quận 1,,184,Pasteur,,Đang khai thác,106.696659,10.779782,NTMK 184 P,"04, 109, 152, 31, 93, DRCB, BD"
243,Q3 082,Đại học Kiến Trúc,Nhà chờ,Quận 3,Phường 06,194 D,Pasteur,Có,Đang khai thác,106.694579,10.781804,DhKT 194D P,"04, 109, 152, 93"
244,Q3 083,Điện Biên Phủ,Nhà chờ,Quận 3,Phường 06,214,Pasteur,Có,Đang khai thác,106.692749,10.783419,DBP 214 P,"04, 109, 152, 93"
245,Q3 084,Võ Thị Sáu,Trụ dừng,Quận 3,,232,Pasteur,,Đang khai thác,106.691145,10.784924,VTS 232 P,"04, 109, 152"
246,Q3 101,Nhà thiếu nhi thành phố,Nhà chờ,Quận 3,,Đối diện 153 A-B (ngã 4 NKKN),Võ Thị Sáu,,Đang khai thác,106.689613,10.785583,Ntntp Dd153A(4N VTS,"04, 10, 109, 152, 30, 91"
247,Q3 048,Viện Pasteur,Nhà chờ,Quận 3,,252 (Đối diện 175),Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.688683,10.785577,VP 252(d175) NKKN,"04, 109, 152"
248,Q3 049,Trần Quốc Toản,Trụ dừng,Quận 3,Phường 08,260A,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.687133,10.787047,TQT 260A NKKN,"04, 109, 152"
7739,H21_02,Sacombank Head Office,Nhà chờ,Quận 3,Phường 08,266Bis,Nam Kỳ Khởi Nghĩa,Có,Chưa khai thác,106.68639,10.78767,SHO 266Bis NKKN,"04, 109, 152"
250,Q3 050,Lý Chính Thắng,Trụ dừng,Quận 3,,288 B7,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.684746,10.789245,LCT 288B NKKN,"04, 109, 152"
249,Q3 051,Chùa Vĩnh Nghiêm,Trụ dừng,Quận 3,,382E,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.683125,10.790694,CVN 382E NKKN,"04, 109, 152"
251,QPN 048,Ngã tư Trần Huy Liệu,Trụ dừng,Quận Phú Nhuận,,40,Nguyễn Văn Trỗi,,Đang khai thác,106.679236,10.793555,NtTHL 40 NVT,"04, 109, 152"
252,QPN 049,Trung tâm văn hóa Quận Phú Nhuận,Trụ dừng,Quận Phú Nhuận,,68,Nguyễn Văn Trỗi,,Đang khai thác,106.676093,10.795421,TtvhQPN 68 NVT,"04, 07, 109, 152"
253,QPN 050,Cổng xe lửa,Trụ dừng,Quận Phú Nhuận,,104,Nguyễn Văn Trỗi,,Đang khai thác,106.673797,10.79677,Cxl 104 NVT,"04, 07, 109, 152"
254,QPN 051,Bệnh viện Quận Phú Nhuận,Trụ dừng,Quận Phú Nhuận,,142,Nguyễn Văn Trỗi,,Đang khai thác,106.670793,10.798525,BvQPN 142 NVT,"04, 07, 109, 152"
255,QPN 052 ,Cây xăng Quân khu 7,Nhà chờ,Quận Phú Nhuận,,180,Nguyễn Văn Trỗi,,Đang khai thác,106.66891,10.799642,CxQk7 180 NVT,"04, 07, 109, 152"
256,QTB 099,Cổng trước SVĐ Quân Khu 7,Nhà chờ,Quận Tân Bình,,A2 (Sân vận động Quân khu 7),Phan Đình Giót,,Đang khai thác,106.66678,10.800848,CtSQK7 A(vdQk7) PDG,"04, 07, 08, 104, 109, 152, 63-1, 64"
258,QTB 107,Vòng xoay Lăng Cha Cả,Nhà chờ,Quận Tân Bình,,20,Trần Quốc Hoàn,,Đang khai thác,106.662312,10.801365,VxLCC 20 TQH,"04, 08, 103, 104, 148, 152, 50, 59, 63-1, 64"
259,QTB 110,Siêu thị Maximark Cộng Hòa,Ô sơn,Quận Tân Bình,,60,Cộng Hòa,,Đang khai thác,106.659168,10.801038,StMCH 60 CH,"04, 104, 145, 28, 63-1"
260,QTB 111,Nhà hát Quân Đội,Trụ dừng,Quận Tân Bình,,138 (Kế nhà hát Quân đội),Cộng Hòa,,Đang khai thác,106.656754,10.801238,NhQD 138(nhQd CH,"04, 104, 145, 28, 63-1"
261,QTB 112,Ngân hàng Quân đội,Nhà chờ,Quận Tân Bình,,Tiệc cưới Hương Sen,Cộng Hòa,,Đang khai thác,106.654817,10.801412,NhQd TcHS CH,"04, 104, 145, 28, 63-1"
262,QTB 113,Công ty Lô Hội,Trụ dừng,Quận Tân Bình,,184,Cộng Hòa,,Đang khai thác,106.651127,10.801728,CtLH 184 CH,"04, 104, 145, 28, 63-1"
263,QTB 114,Ngã tư Hoàng Hoa Thám,Trụ dừng,Quận Tân Bình,,304,Cộng Hòa,,Đang khai thác,106.646953,10.802102,NtHHT 304 CH,"04, 104, 145, 28, 63-1"
264,QTB 115,Ngã ba Bình Giã,Trụ dừng,Quận Tân Bình,,394-396,Cộng Hòa,,Đang khai thác,106.644512,10.802276,NbBG 394-396 CH,"04, 104, 145, 28, 63-1"
265,QTB 116,ETown,Trụ dừng,Quận Tân Bình,,496,Cộng Hòa,,Đang khai thác,106.640967,10.802571,E 496 CH,"04, 104, 145, 28, 63-1"
266,QTB 117,Thượng Uyển,Nhà chờ,Quận Tân Bình,,660 (kế 592),Cộng Hòa,,Đang khai thác,106.636192,10.806313,TU 660(592) CH,"04, 104, 145, 28, 63-1"
268,QTB 075,Mũi tàu Cộng Hòa,Trụ dừng,Quận Tân Bình,,19B1,Trường Chinh,,Đang khai thác,106.634638,10.808314,MtCH 19B1 TC,"04, 104, 13, 145, 16, 23, 27, 28, 62, 63-1, 65, 94"
267,QTB 076,Ngã ba Chế Lan Viên,Nhà chờ,Quận Tân Bình,,Đối diện đường Chế Lan Viên,Trường Chinh,,Đang khai thác,106.633349,10.812204,NbCLV DddCLV TC,"04, 104, 13, 145, 23, 27, 28, 62, 65, 94"
270,QTB 078,UBND Phường 15,Nhà chờ,Quận Tân Bình,,850,Trường Chinh,,Đang khai thác,106.631461,10.818332,UP15 850 TC,"04, 104, 13, 145, 23, 27, 62, 65, 94"
271,QTB 079,Khu Công Nghiệp Tân Bình,Nhà chờ,Quận Tân Bình,,932,Trường Chinh,,Đang khai thác,106.630254,10.822452,KCNTB 932 TC,"04, 104, 13, 145, 23, 27, 32, 41, 62, 65, 94"
272,Q12 128,Cầu Tham Lương - Siêu thị Thiên Hòa,Nhà chờ,Quận 12,,60A-B (1/17A),Trường Chinh,,Đang khai thác,106.625828,10.826957,CTL-StTH 60A-B( TC,"04, 104, 13, 145, 23, 27, 41, 62, 65, 94"
273,Q12 129,Chùa Vĩnh Phước,Nhà chờ,Quận 12,,110 (189/4),Trường Chinh,,Đang khai thác,106.624594,10.828627,CVP 110( TC,"04, 104, 13, 145, 27, 41, 65, 94"
275,Q12 132,Chùa Lạc Quang,Nhà chờ,Quận 12,,408,Trường Chinh,,Đang khai thác,106.620614,10.834781,CLQ 408 TC,"04, 104, 13, 145, 27, 41, 65, 94"
277,Q12 131,Bitis,Nhà chờ,Quận 12,,590 (640),Trường Chinh,,Đang khai thác,106.618398,10.838222,B 590( TC,"04, 104, 13, 145, 27, 41, 65, 94"
1115,Q12 122,Bến xe An Sương,Trụ dừng,Quận 12,,F42,Quốc lộ 22,,Đang khai thác,106.613517,10.845803,BxAS F Ql22,"04, 104, 122, 145, 33"
1239,HHM 058,Bến xe An Sương,Trụ dừng,Huyện Hóc Môn,Xã Bà Điểm,1B,Quốc lộ 22,,Đang khai thác,106.613522,10.845187,BxAS 1B Ql22,"04, 122, 13, 145, 151, 33, 41, 60-5, 62-5, 65, 71, 74, 85, 94"
166,BX41,Bến xe An Sương,Bến xe,Quận 12,,Bến xe An Sương,Quốc lộ 22,,Đang khai thác,106.61337280273438,10.843737602233888,BxAS BxAS Ql22,"04, 104, 122, 151, 27, 33, 41, 60-5, 61-3, 62-5, 65, 71, 74, 85"
167,Q12 135,Bitis,Nhà chờ,Quận 12,,487,Trường Chinh,,Đang khai thác,106.617347,10.838891,B 487 TC,"04, 104, 13, 145, 27, 41, 65, 94"
172,Q12 136,Chùa Lạc Quang,Nhà chờ,Quận 12,,257,Trường Chinh,,Đang khai thác,106.620212,10.834497,CLQ 257 TC,"04, 104, 13, 145, 27, 41, 65, 94"
168,Q12 137,Chùa Vĩnh Phước,Nhà chờ,Quận 12,,Chùa Vĩnh Phước,Trường Chinh,,Đang khai thác,106.621794,10.83202,CVP CVP TC,"04, 104, 13, 145, 27, 41, 65, 94"
169,Q12 139,Cầu Tham Lương - Siêu thị Thiên Hòa,Nhà chờ,Quận 12,,21 (Kế 2/6B),Trường Chinh,,Đang khai thác,106.62586,10.82624,CTL-StTH 21(2/6B) TC,"04, 104, 13, 145, 23, 27, 41, 62, 65, 94"
174,QTP 010,Trạm Dệt Thành Công,Nhà chờ,Quận Tân Phú,Phường Tây Thạnh,8,Trường Chinh,Có,Đang khai thác,106.629825,10.822315,TDTC 8 TC,"04, 104, 13, 145, 23, 27, 32, 41, 62, 65, 94"
173,QTP 011,Trạm KCN Tân Bình,Nhà chờ,Quận Tân Phú,Phường Tây Thạnh,881,Trường Chinh,Có,Đang khai thác,106.630615,10.819386,TKTB 881 TC,"04, 104, 13, 145, 23, 27, 28, 62, 65, 94"
176,QTP 012,Ngã 3 Chế Lan Viên,Nhà chờ,Quận Tân Phú,Phường Tây Thạnh,831 (trước showroom o tô),Trường Chinh,Có,Đang khai thác,106.632377,10.814455,N3CLV 831(sot TC,"04, 104, 13, 145, 23, 27, 28, 62, 65, 94"
177,QTP 014,Trạm Đài Liệt Sỹ,Nhà chờ,Quận Tân Phú,Phường Tây Thạnh,1/3,Trường Chinh,,Đang khai thác,106.634019,10.808689,TDLS 1/3 TC,"04, 104, 13, 145, 16, 23, 27, 28, 48, 62, 63-1, 65, 94"
178,QTB 118,Thượng Uyển,Nhà chờ,Quận Tân Bình,,680 (Thượng Uyển),Cộng Hòa,,Đang khai thác,106.636055,10.806144,TU 680(U CH,"04, 104, 145, 28, 63-1"
180,QTB 119,Ngã tư Tân Kỳ Tân Quý,Trụ dừng,Quận Tân Bình,,401,Cộng Hòa,,Đang khai thác,106.637887,10.803541,NtTKTQ 401 CH,"04, 104, 145, 28, 63-1"
181,QTB 120,ETown,Nhà chờ,Quận Tân Bình,,ETown,Cộng Hòa,,Đang khai thác,106.640253,10.802371,E E CH,"04, 104, 145, 28, 63-1"
179,QTB 121,Ngã ba Bình Giã,Trụ dừng,Quận Tân Bình,,303,Cộng Hòa,,Đang khai thác,106.644292,10.802055,NbBG 303 CH,"04, 104, 145, 28, 63-1"
183,QTB 122,Công ty Lô Hội,Nhà chờ,Quận Tân Bình,,19A (Công ty Lô Hội),Cộng Hòa,,Đang khai thác,106.650413,10.801544,CtLH 19A(tLH CH,"04, 104, 109, 145, 28, 63-1"
182,QTB 123,Pico Plaza,Nhà chờ,Quận Tân Bình,,20Bis,Cộng Hòa,,Đang khai thác,106.653637,10.801254,PP 20Bis CH,"04, 104, 109, 145, 28, 63-1"
185,QTB 124,Ngã ba Út tịch,Trụ dừng,Quận Tân Bình,,35-37,Cộng Hòa,,Đang khai thác,106.656679,10.800985,NbÚt 35-37 CH,"04, 104, 109, 145, 28, 63-1"
184,QTB 125,Siêu thị Maximart Cộng Hòa,Nhà chờ,Quận Tân Bình,,Đối diện 58 (Siêu thị Maximart),Cộng Hòa,,Đang khai thác,106.658819,10.800833,StMCH Dd58(tM CH,"04, 104, 109, 145, 28, 63-1"
187,QTB 036,Công viên Hoàng Văn Thụ,Nhà chờ,Quận Tân Bình,,259,Hoàng Văn Thụ,,Đang khai thác,106.663578,10.800469,CvHVT 259 HVT,"04, 08, 103, 104, 109, 148, 50, 59, 63-1, 64"
186,QTB 037,Bảo Tàng Miền Đông,Nhà chờ,Quận Tân Bình,,247,Hoàng Văn Thụ,,Đang khai thác,106.666372,10.800237,BTMD 247 HVT,"04, 08, 104, 109, 152, 63-1, 64"
188,QPN 043,Cây xăng Quân khu 7,Trụ dừng,Quận Phú Nhuận,,307,Nguyễn Văn Trỗi,,Đang khai thác,106.66847,10.799589,CxQk7 307 NVT,"04, 109, 152"
190,QPN 044,Bệnh viện Quận Phú Nhuận,Trụ dừng,Quận Phú Nhuận,,279,Nguyễn Văn Trỗi,,Đang khai thác,106.670744,10.798282,BvQPN 279 NVT,"04, 109, 152"
191,QPN 045,Cổng Xe lửa,Trụ dừng,Quận Phú Nhuận,,253,Nguyễn Văn Trỗi,,Đang khai thác,106.673609,10.796596,CXl 253 NVT,"04, 109, 152"
189,QPN 046,Trung tâm Văn hóa Quận Phú Nhuận,Trụ dừng,Quận Phú Nhuận,,157,Nguyễn Văn Trỗi,,Đang khai thác,106.675894,10.795236,TtVhQPN 157 NVT,"04, 109, 152"
193,QPN 047,Ngã tư Trần Huy Liệu,Trụ dừng,Quận Phú Nhuận,,101,Nguyễn Văn Trỗi,,Đang khai thác,106.679167,10.793276,NtTHL 101 NVT,"04, 109, 152"
192,Q3 052,Chùa Vĩnh Nghiêm,Trụ dừng,Quận 3,Phường 07,321-323,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.683022,10.790381,CVN 321-323 NKKN,"04, 109, 152, 72-1"
196,Q3 053,Trần Quốc Toản,Trụ dừng,Quận 3,Phường 07,201 F-E,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.686897,10.786831,TQT 201F NKKN,"04, 109, 152"
194,Q3 054,Viện Pasteur,Nhà chờ,Quận 3,Phường 07,179,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.688474,10.785351,VP 179 NKKN,"04, 109, 152"
198,Q3 055,Điện Biên Phủ,Nhà chờ,Quận 3,,159,Nam Kỳ Khởi Nghĩa,Có,Đang khai thác,106.69099,10.783116,DBP 159 NKKN,"04, 109, 152"
195,Q3 056,Coop Mart Nguyễn Đình Chiểu,Nhà chờ,Quận 3,,143,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.693152,10.78113,CMNDC 143 NKKN,"04, 109, 152, 31, 93"
197,Q3 057,Trường THPT Lê Quý Đôn,Nhà chờ,Quận 3,,Đối diện 166 - 168,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.69452,10.779844,TTLQD Dd166-168 NKKN,"04, 109, 152, 31, 93"
200,Q1 075,Tòa án Nhân dân Thành Phố,Nhà chờ,Quận 1,,131,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.698647,10.776052,TaNdTP 131 NKKN,"04, 109, 152, 155, 18, 31, 36, 52, 93, DRCB, BD"
199,Q1 076,Chùa Ông,Trụ dừng,Quận 1,,Đối diện 96A,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.699722,10.773957,CO Dd96A NKKN,"04, 109, 152, 155, 156D, 18, 31, 36, 44, 52, 93, DRCB, BD"
201,Q1 077,Trường CĐKT Cao Thắng,Trụ dừng,Quận 1,,Đối diện 86,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.700851,10.771416,TCCT Dd86 NKKN,"04, 109, 152, 18, 31, 36, 44, 52, 93"
82,Q1 023,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Bến Thành,Hàm Nghi 16 (140),Hàm Nghi,,Đang khai thác,106.699326,10.771243,TTctdHN HN16( HN,"04, 18, 20"
897,Q5 079,Tạ Uyên,Trụ dừng,Quận 5,,20-22,Tạ Uyên,,Đang khai thác,106.65383,10.754606,TU 20-22 TU,"05, 103, 23, 94"
1580,Q5 041,Khách sạn Hoàng Hậu,Biển treo,Quận 5,,321-323,Nguyễn Chí Thanh,,Đang khai thác,106.655022,10.757026,KsHH 321-323 NCT,"05, 94"
1050,Q5 042,Chợ Thiếc,Trụ dừng,Quận 5,,231-233(235),Nguyễn Chí Thanh,,Đang khai thác,106.657616,10.757568,CT 231-233(235) NCT,"05, 62, 94"
281,Q5 043,Bệnh viện Chợ Rẫy,Nhà chờ,Quận 5,,201A,Nguyễn Chí Thanh,,Đang khai thác,106.660128,10.758079,BvCR 201A NCT,"05, 45, 62, 94"
282,Q5 044,Lý Thường Kiệt,Trụ dừng,Quận 5,,195B,Nguyễn Chí Thanh,,Đang khai thác,106.662006,10.758443,LTK 195B NCT,"05, 45"
283,Q5 045,Chung cư 155 Nguyễn Chí Thanh,Nhà chờ,Quận 5,,153-155,Nguyễn Chí Thanh,,Đang khai thác,106.666056,10.759281,Cc155NCT 153-155 NCT,"05, 45"
284,Q5 046,Trường Kinh tế Công nghệ,Nhà chờ,Quận 5,,131,Nguyễn Chí Thanh,,Đang khai thác,106.668019,10.759649,TKtCn 131 NCT,"05, 45"
285,Q10 023,Trường Khiếm thị Nguyễn Đình Chiểu,Trụ dừng,Quận 10,,417,Ngô Gia Tự,,Đang khai thác,106.669511,10.760582,TKtNDC 417 NGT,"05, 150"
286,Q10 024,Hòa Hảo,Trụ dừng,Quận 10,,277,Ngô Gia Tự,,Đang khai thác,106.671093,10.762933,HH 277 NGT,"05, 150"
288,Q10 020,Chợ Lê Hồng Phong,Nhà chờ,Quận 10,,419,Lê Hồng Phong,,Đang khai thác,106.675444,10.764703,CLHP 419 LHP,"05, 91"
3164,BX13,Lê Hồng Phong,Bến xe,Quận 5,,ĐẦU BẾN LÊ HỒNG PHONG,Lê Hồng Phong,,Đang khai thác,106.676592,10.761252,LHP DBLHP LHP,"05, 53"
287,Q1 088,Phạm Viết Chánh,Nhà chờ,Quận 1,,Đối diện 492,Nguyễn Thị Minh Khai,,Đang khai thác,106.682533,10.766214,PVC Dd492 NTMK,"05, 06, 14, 38, 69"
290,Q1 089,Bệnh viện Từ Dũ,Nhà chờ,Quận 1,,Đối diện 446,Nguyễn Thị Minh Khai,,Đang khai thác,106.685024,10.768709,BvTD Dd446 NTMK,"05, 06, 14, 38, 69"
289,Q1 090,Tôn Thất Tùng,Trụ dừng,Quận 1,,99,Nguyễn Thị Minh Khai,,Đang khai thác,106.687943,10.77185,TTT 99 NTMK,"05, 06, 14, 38, 69"
292,Q1 091,Sở Y Tế,Nhà chờ,Quận 1,,Đối diện 214-216,Nguyễn Thị Minh Khai,,Đang khai thác,106.690158,10.774179,SYT Dd214-216 NTMK,"05, 06, 14, 28"
242,Q1 092,Nhà Văn Hóa Lao Động,Nhà chờ,Quận 1,,Đối diện số 138,Nguyễn Thị Minh Khai,,Đang khai thác,106.692757,10.777097,NVHLD Dds138 NTMK,"05, 06, 14, 156D, 28"
291,Q1 093,Pasteur,Nhà chờ,Quận 1,,43 - 45 - 47,Nguyễn Thị Minh Khai,,Đang khai thác,106.696434,10.781031,P 43-45-47 NTMK,"05, 06, 14, 31, DRCB, BD"
294,Q1 094,Mạc Đỉnh Chi,Trụ dừng,Quận 1,,21,Nguyễn Thị Minh Khai,,Đang khai thác,106.699503,10.784191,MDC 21 NTMK,"05, 06, 14, 45, 52"
296,Q1 095,Đinh Tiên Hoàng,Trụ dừng,Quận 1,,15C-15D,Nguyễn Thị Minh Khai,,Đang khai thác,106.70137,10.786146,DTH 15C-15D NTMK,"05, 06, 14, 45, 52"
293,Q1 096,Thảo Cầm Viên,Nhà chờ,Quận 1,,3,Nguyễn Thị Minh Khai,,Đang khai thác,106.70459,10.789598,TCV 3 NTMK,"05, 06, 14, 19, 52"
295,Q1 097,Cầu Thị Nghè,Nhà chờ,Quận 1,,1A,Nguyễn Thị Minh Khai,,Đang khai thác,106.705597,10.790669,CTN 1A NTMK,"05, 06, 14, 19, 52"
298,QBTH 126,Nhà Thờ Thị Nghè,Nhà chờ,Quận Bình Thạnh,,22 B,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.708156,10.793418,NTTN 22B XVNT,"05, 06, 14, 19, 52"
297,QBTH 125,Trung tâm Dưỡng Lão,Trụ dừng,Quận Bình Thạnh,,138,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.71057,10.796533,TtDL 138 XVNT,"05, 06, 14, 19, 44, 52"
300,QBTH 124,Trường trung học Gia Định,Trụ dừng,Quận Bình Thạnh,,246,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.711203,10.798999,TthGD 246 XVNT,"05, 06, 14, 19, 44, 52"
299,QBTH 123,Ngã Ba Hàng Xanh,Biển treo,Quận Bình Thạnh,,334-336,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.711509,10.803262,NBHX 334-336 XVNT,"05, 08, 14, 146, 161, 19, 24, 44, 45, 60-3, 67, 91, 93"
302,QBTH 122,Đài Liệt sĩ,Biển treo,Quận Bình Thạnh,,504,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.711965,10.808831,DLs 504 XVNT,"05, 08, 14, 146, 158, 161, 19, 24, 43, 44, 45, 60-3, 67, 91, 93"
305,QBTH 138,Cổng ra - Bến xe Miền Đông 1,Trụ dừng,Quận Bình Thạnh,,152,Quốc lộ 13,,Đang khai thác,106.712791,10.813853,Cr-BxMD1 152 Ql13,"05, 161, 60-3, 61-8, 93"
304,QTD 198,Trường TH Bình Triệu,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Chánh,136,Quốc lộ 13,,Đang khai thác,106.71434,10.829247,TTBT 136 Ql13,"05, 19, 61-8, 91"
309,QTD 199,Trạm xăng dầu,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Chánh,206 Sacombank (64/1),Quốc lộ 13,,Đang khai thác,106.714149,10.832655,Txd 206S( Ql13,"05, 19, 61-8, 91"
306,QTD 200,Cầu Ông Dầu,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,416,Quốc lộ 13,,Đang khai thác,106.714012,10.836135,COD 416 Ql13,"05, 19, 61-8, 91"
310,QTD 201,Đường số 3,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,486,Quốc lộ 13,,Đang khai thác,106.715317,10.838815,Ds3 486 Ql13,"05, 19, 61-8, 91"
312,QTD 202,Đường số 4,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,510,Quốc lộ 13,,Đang khai thác,106.71714,10.841072,Ds4 510 Ql13,"05, 19, 61-8, 91"
307,QTD 203,Cân Nhơn Hòa,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,Kế 514 (516),Quốc lộ 13,,Đang khai thác,106.71828,10.8431,CNH K514( Ql13,"05, 19, 61-8, 91"
308,QTD 204,Ngã 3 Hiệp Bình,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,574 (1/42A),Quốc lộ 13,,Đang khai thác,106.718704,10.848944,N3HB 574( Ql13,"05, 19, 61-8, 91"
314,QTD 205,Ngã 3 Đường Hiệp Bình,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,628 (620),Quốc lộ 13,,Đang khai thác,106.721222,10.852921,N3DHB 628( Ql13,"05, 19, 61-8, 91"
316,QTD 206,Trạm y tế Hiệp Bình Phước,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,5/12 (702),Quốc lộ 13,,Đang khai thác,106.722504,10.855787,TytHBP 5/12( Ql13,"05, 19, 61-8, 91"
311,QTD 207,UBND P.Hiệp Bình Phước,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,750/3 ,Quốc lộ 13,,Đang khai thác,106.723663,10.858809,UPBP 750/3 Ql13,"05, 19, 61-8, 91"
313,QTD 208,Hồ Bơi,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,784,Quốc lộ 13,,Đang khai thác,106.724564,10.861172,HB 784 Ql13,"05, 19, 61-8, 91"
318,QTD 209,Ngã 4 Bình Phước,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,824 (828),Quốc lộ 13,,Đang khai thác,106.724792,10.863845,N4BP 824( Ql13,"05, 19, 61-8, 91"
